Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality,,,,
4174,6.5,0,0.4,13.1,0.038,59,241,0.9979,3.23,0.57,9,Disappointing,,,,
679,7.2,0.16,0.35,1.2,0.031,27,84,0.9928,3.33,0.34,9.9,Disappointing,,,,
360,6.5,0.26,0.5,8,0.051,46,197,0.99536,3.18,0.47,9.5,Disappointing,,,,
2536,7.1,0.36,0.37,4.8,0.019,39,114,0.99036,3.08,0.49,12.7,Good,,,,
767,6.4,0.45,0.07,1.1,0.03,10,131,0.9905,2.97,0.28,10.8,Disappointing,,,,
2316,5.7,0.33,0.15,1.9,0.05,20,93,0.9934,3.38,0.62,9.9,Disappointing,,,,
2267,5.8,0.29,0.33,3.7,0.029,30,88,0.98994,3.25,0.42,12.3,Good,,,,
3827,5.8,0.36,0.5,1,0.127,63,178,0.99212,3.1,0.45,9.7,Disappointing,,,,
4312,6,0.23,0.15,9.7,0.048,101,207,0.99571,3.05,0.3,9.1,Disappointing,,,,
214,6.9,0.19,0.32,7.9,0.042,30,130,0.99456,3.4,0.39,10.5,Good,,,,
2875,6.8,0.21,0.49,14.5,0.06,50,170,0.9991,3.55,0.44,9.8,Good,,,,
2974,6.9,0.25,0.3,4.1,0.054,23,116,0.054,2.99,0.38,9.4,Good,,,,
2175,6.9,0.44,0.42,8.5,0.048,10,147,0.9974,3.32,0.46,9.5,Good,,,,
3352,7.2,0.29,0.2,7.7,0.046,51,174,0.99582,3.16,0.52,9.5,Disappointing,,,,
967,6.4,0.38,0.19,4.5,0.038,36,119,0.99151,3.07,0.42,11.2,Good,,,,
1141,5.8,0,0.15,10.8,0.033,26,120,0.99494,3.25,0.49,10,Good,,,,
827,7.2,0.24,0.29,2.2,0.037,37,102,0.037,3.27,0.64,11,Good,,,,
1612,6,0.34,0.29,6.1,0.046,29,134,0.99462,3.48,0.57,10.7,Good,,,,
2934,6.8,0.26,0.56,11.9,0.043,64,226,0.043,3.02,0.63,9.3,Disappointing,,,,
4228,6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,Disappointing,,,,
4426,6.5,0.22,0.29,7.4,0.028,16,87,0.99311,3.15,0.56,10.9,Good,,,,
4330,6.8,0.23,0.31,2.8,0.047,40,122,0.99126,3.06,0.64,10.9,Good,,,,
4149,6.8,0.17,0.35,1.8,0.04,29,84,0.98961,2.91,0.57,12,Good,,,,
2489,7.4,0.19,0.3,1.4,0.057,33,135,0.057,3.12,0.5,9.6,Good,,,,
3182,8,0.44,0.49,9.1,0.031,46,151,0.9926,3.16,0.27,12.7,Good,,,,
3801,6.3,0.6,0.44,11,0.05,50,245,0.9972,3.19,0.57,9.3,Disappointing,,,,
500,6.7,0.24,0.3,3.85,0.042,,179,0.99189,3.04,0.59,11.3,Good,,,,
3762,7.4,0.29,0.31,1.7,0.035,23,110,0.9926,3.07,0.38,10.9,Disappointing,,,,
4266,6.7,0.31,0.31,9.9,0.04,10,175,0.9953,3.46,0.55,11.4,Disappointing,,,,
1383,6.5,0.29,0.26,7,0.04,18,113,0.99366,3.17,0.38,10.2,Good,,,,
41,5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,Disappointing,,,,
1682,6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,Disappointing,,,,
426,6.4,0.28,0.28,3,0.04,19,98,0.99216,3.25,0.47,11.1,Good,,,,
3671,9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,Disappointing,,,,
3100,6.2,0.36,0.22,5.25,0.038,44,145,0.99184,3.22,0.4,11.2,Good,,,,
298,7.4,0.28,0.36,1.1,0.028,42,105,0.9893,2.99,0.39,12.4,Good,,,,
1485,6.8,0.23,0.3,6.95,0.044,42,179,0.9946,3.25,0.56,10.6,Good,,,,
3269,7.7,0.2,0.44,13.9,0.05,44,130,0.99855,3.11,0.48,10,Good,,,,
1780,7.8,0.21,0.49,1.35,0.052,6,48,0.9911,3.15,0.28,11.4,Disappointing,,,,
2575,6.6,0.29,0.39,6.75,0.031,22,98,0.9913,3.15,0.8,12.9,Good,,,,
3731,7.3,0.27,0.39,6.7,0.064,28,188,0.9958,3.29,0.3,9.7,Disappointing,,,,
3322,6.4,0.31,0.39,7.5,0.04,57,213,0.99475,3.32,0.43,10,Disappointing,,,,
3023,5.8,0.19,0.24,1.3,0.044,38,128,0.99362,3.77,0.6,10.6,Disappointing,,,,
4549,7,0.3,0.38,14.9,0.032,60,181,0.9983,3.18,0.61,9.3,Good,,,,
494,6.6,0.17,0.35,2.6,0.03,33,78,0.99146,3.22,0.72,11.3,Good,,,,
1268,8.8,0.27,0.25,5,0.024,52,99,0.9925,2.87,0.49,11.4,Disappointing,,,,
3099,5.6,0.3,0.1,6.4,0.043,34,142,0.99382,3.14,0.48,9.8,Disappointing,,,,
3706,8.2,0.18,0.31,11.8,0.039,96,249,0.9976,3.07,0.52,9.5,Good,,,,
1709,6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,Good,,,,
2794,6,0.2,0.71,1.6,0.15,10,54,0.9927,3.12,0.47,9.8,Disappointing,,,,
2935,6.6,0.25,0.24,1.7,0.048,26,124,0.9942,3.37,0.6,10.1,Good,,,,
274,7.1,0.13,0.4,1.2,0.047,54,134,0.9932,3.3,0.97,9.8,Good,,,,
4616,7.5,0.29,0.36,15.7,0.05,29,124,0.9968,3.06,0.54,10.4,Disappointing,,,,
2328,8.7,0.3,0.59,1.7,0.046,10,70,0.99373,3.06,0.56,10.8,Disappointing,,,,
2377,6.3,0.4,0.32,10.6,0.049,38,209,0.9981,3.47,0.59,9.3,Good,,,,
673,6,0.14,0.37,1.2,0.032,63,148,0.99185,3.32,0.44,11.2,Disappointing,,,,
940,6.9,0.21,0.33,1.8,0.034,48,136,0.9899,3.25,0.41,12.6,Good,,,,
2561,6.9,0.38,0.25,9.8,0.04,28,191,0.9971,3.28,0.61,9.2,Disappointing,,,,
1012,7.7,0.32,0.48,2.3,0.04,28,114,0.9911,3.2,0.52,12.8,Good,,,,
445,7.3,0.25,0.26,7.2,0.048,52,207,0.99587,3.12,0.37,9.2,Disappointing,,,,
421,6.6,0.56,0.15,10,0.037,38,157,0.99642,3.28,0.52,9.4,Disappointing,,,,
1286,6.3,0.23,0.33,6.9,0.052,23,118,0.9938,3.23,0.46,10.4,Good,,,,
3366,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,Good,,,,
4467,6.3,0.38,0.17,8.8,0.08,50,212,0.99803,3.47,0.66,9.4,Disappointing,,,,
3296,5,0.55,0.14,8.3,0.032,35,164,0.9918,3.53,0.51,12.5,Good,,,,
3056,7.7,0.31,0.36,4.3,0.026,15,87,0.99152,3.11,0.48,12,Disappointing,,,,
2123,7.3,0.3,0.42,7.35,0.025,51,175,0.9928,3.04,0.32,11.4,Good,,,,
4548,8.3,0.36,0.57,15,0.052,35,256,1.0001,2.93,0.64,8.6,Disappointing,,,,
1936,8.3,0.22,0.34,1.1,0.043,20,116,0.9927,3,0.47,10.2,Good,,,,
166,7.3,0.17,0.24,8.1,0.121,32,162,0.99508,3.17,0.38,10.4,Good,,,,
2545,6.5,0.24,0.29,8.2,0.043,32,156,0.99453,3.13,0.7,10.1,Good,,,,
2459,6.7,0.66,0,13,0.033,32,75,0.99551,3.15,0.5,10.7,Good,,,,
1040,7.6,0,0.44,14.5,0.045,68,212,0.9986,3.48,0.36,10,Good,,,,
40,6.3,0.55,0.45,13,0.047,33,182,0.9974,3.2,0.46,9.2,Good,,,,
243,6,0.18,0.31,1.4,0.036,14,75,0.99085,3.34,0.58,11.1,Good,,,,
2560,6.7,0.24,0.41,8.7,0.036,29,148,0.9952,3.22,0.62,9.9,Good,,,,
1175,6.4,0.31,0.26,13.2,0.046,57,205,0.9975,3.17,0.41,9.6,Disappointing,,,,
1983,7.2,0.19,0.39,1.2,0.036,32,85,0.9918,3.16,0.5,10.5,Disappointing,,,,
2995,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,Good,,,,
3817,6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,Good,,,,
2855,7.7,0.39,0.49,7.7,0.036,11,110,0.9966,3.33,0.76,10,Good,,,,
2722,6.4,0.17,0.32,2.4,0.048,41,200,0.9938,3.5,0.5,9.7,Good,,,,
2858,10,0.23,0.27,14.1,0.033,45,166,0.9988,2.72,0.43,9.7,Good,,,,
4239,8.6,0,0.29,4.1,0.026,19,101,0.9918,3.01,0.38,12.4,Disappointing,,,,
2142,5.7,0,0.34,1,0.04,13,174,0.00004,3.27,0.66,10,Disappointing,,,,
1647,6.3,0.13,0.42,1.1,0.043,63,146,0.99066,3.13,0.72,11.2,Good,,,,
2556,6.4,0.25,0.53,6.6,0.038,59,234,0.9955,3.03,0.42,8.8,Disappointing,,,,
1726,7.1,0.2,0.35,3.2,0.034,21,107,0.99195,3.11,0.54,11.1,Good,,,,
2689,5.9,0.32,0.19,14.5,0.042,37,115,0.99684,3.16,0.43,10.3,Disappointing,,,,
3623,6.9,0.3,0.3,1.3,0.053,24,186,0.99361,3.29,0.54,9.9,Disappointing,,,,
1579,6,0.28,0.27,15.5,0.036,31,134,0.99408,3.19,0.44,13,Good,,,,
4547,6,0.41,0.21,1.9,0.05,29,122,0.9928,3.42,0.52,10.5,Good,,,,
1600,5.5,0.42,0.09,1.6,0.019,18,68,0.9906,3.33,0.51,11.4,Good,,,,
604,7.6,0.27,0.24,3.8,0.058,19,115,0.9958,3.15,0.45,8.9,Disappointing,,,,
3259,5.6,0.18,0.3,10.2,0.028,28,131,0.9954,3.49,0.42,10.8,Good,,,,
1251,7.2,0.32,0.3,8.25,0.02,14,104,0.99362,2.99,0.44,11.4,Good,,,,
4637,7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,Good,,,,
808,8,0.25,0.13,17.2,0.036,49,219,0.9996,2.96,0.46,9.7,Disappointing,,,,
4458,6.9,0.14,0.29,9.9,0.056,30,91,0.99512,3.19,0.33,9.9,Good,,,,
2952,6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,Disappointing,,,,
2919,5.2,0.31,0.2,2.4,0.027,27,117,0.98886,3.56,0.45,13,Good,,,,
3251,6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,Good,,,,
1442,6.4,0.2,0.32,3.1,0.041,18,126,0.9914,3.43,0.42,12,Good,,,,
470,6.8,0.19,0.71,17.5,0.042,21,114,0.99784,2.85,0.5,9.5,Good,,,,
2311,6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,Disappointing,,,,
3678,6.3,0.3,0.28,5,0.042,36,168,0.99505,3.22,0.69,9.5,Good,,,,
4588,5.9,0.34,0.22,2.4,0.03,19,135,0.9894,3.41,0.78,13.9,Good,,,,
2666,6.5,0.29,0.52,1.7,0.034,41,193,0.99223,3.25,0.59,10.4,Good,,,,
1491,6.2,0.45,0.26,4.4,0.063,63,206,0.063,3.27,0.52,9.8,Disappointing,,,,
1074,6.2,0.25,0.54,7,0.046,58,176,0.99454,3.19,0.7,10.4,Disappointing,,,,
2300,8.4,0.27,0.3,2.2,0.037,36,129,0.99085,2.89,0.3,11.46666667,Good,,,,
3876,6.4,0.35,0.2,5.7,0.034,18,117,0.9944,3.33,0.43,10.1,Disappointing,,,,
1197,7.6,0.19,0.32,18.75,0.047,32,193,1.00014,3.1,0.5,9.3,Good,,,,
484,6.8,0.29,0.34,3.5,0.054,26,189,0.99489,3.42,0.58,10.4,Disappointing,,,,
3748,7.6,0.39,0.32,3.6,0.035,22,93,0.99144,3.08,0.6,12.5,Good,,,,
3506,7.2,0.32,0.4,8.7,0.038,45,154,0.99568,3.2,0.47,10.4,Good,,,,
3204,6.8,0.51,0.3,4.2,0.066,38,165,0.9945,3.2,0.42,9.1,Disappointing,,,,
4284,5.1,0.23,0.18,1,0.053,13,99,0.98956,3.22,0.39,11.5,Disappointing,,,,
1638,7.5,0.34,0.35,6,0.034,12,126,0.9924,3.16,0.39,12,Good,,,,
2153,6.4,0.69,0.09,7.6,0.044,34,144,0.9948,3.26,0.38,10.1,Good,,,,
582,6.4,0.26,0.25,10.7,0.046,66,179,0.99606,3.17,0.55,9.9,Good,,,,
745,9,0.24,0.5,1.2,0.048,26,107,0.9918,3.21,0.34,12.4,Good,,,,
2233,6.9,0.29,0.16,6.8,0.034,65,212,0.9955,3.08,0.39,9,Good,,,,
2584,6.5,0.29,0.32,3,0.036,38,93,0.9906,3.16,0.59,12,Good,,,,
1420,6.9,0.42,0.2,15.4,0.043,57,201,0.99848,3.08,0.54,9.4,Disappointing,,,,
3015,6.9,0.24,0.34,4.7,0.04,43,161,0.9935,3.2,0.59,10.6,Good,,,,
2599,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,Good,,,,
2611,8.5,0.32,0.36,14.9,0.041,47,190,0.9982,3.08,0.31,10,Good,,,,
4134,7.3,0.37,0.16,14.9,0.048,59,240,0.99902,3.13,0.45,8.9,Disappointing,,,,
2659,6.6,0.19,0.28,11.8,0.042,54,137,0.99492,3.18,0.37,10.8,Good,,,,
2555,7,0.44,0.24,12.1,0.056,68,210,0.99718,3.05,0.5,9.5,Disappointing,,,,
4510,6.3,0.27,0.46,11.1,0.053,44,177,0.99691,3.18,0.67,9.4,Disappointing,,,,
2479,6.7,0.19,0.32,3.7,0.041,26,76,0.99173,2.9,0.57,10.5,Good,,,,
4446,6.4,0.26,0.35,7.7,0.056,45,191,0.99527,3.16,0.5,9.5,Disappointing,,,,
821,7,0.27,0.48,6.1,0.042,60,184,0.99566,3.2,0.5,9.4,Good,,,,
530,6.2,0.2,0.26,1.7,0.093,40,161,0.9924,3.44,0.66,11,Disappointing,,,,
3775,6.7,0.25,0.34,12.85,0.048,30,161,0.9986,3.44,0.47,9.5,Good,,,,
2315,6.8,0.17,0.74,2.4,0.053,61,182,0.9953,3.63,0.76,10.5,Good,,,,
2960,7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,Good,,,,
3482,6.9,0.12,0.36,2.2,0.037,18,111,0.9919,3.41,0.82,11.9,Good,,,,
3720,6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,Disappointing,,,,
1884,5.8,0.28,0.66,9.1,0.039,26,159,0.9965,3.66,0.55,10.8,Disappointing,,,,
3249,7,0.48,0.12,4.5,0.05,23,86,0.99398,2.86,0.35,9,Disappointing,,,,
2460,5.8,0.29,0.21,2.6,0.025,12,120,0.9894,3.39,0.79,14,Good,,,,
2245,8,0.26,0.28,4.8,0.05,34,150,0.99437,3.13,0.5,10,Good,,,,
4639,6.5,0,0.2,6.6,0.041,9,126,0.99494,2.94,0.51,8.8,Disappointing,,,,
4543,6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,Disappointing,,,,
3976,6.3,0.33,0.42,17.2,0.037,57,170,,3.26,0.57,9.4,Good,,,,
3937,7.4,0.16,0.3,13.7,0.056,33,168,0.99825,2.9,0.44,8.7,Good,,,,
860,6.6,0.19,0.35,1.5,0.037,37,107,0.99006,3.18,0.68,12,Good,,,,
770,6.9,0.31,0.32,1.2,0.024,20,166,0.99208,3.05,0.54,9.8,Good,,,,
2569,6.8,0.19,0.23,5.1,0.034,71,204,0.9942,3.23,0.69,10.1,Disappointing,,,,
907,6,0.27,0.3,14.7,0.044,15,144,0.99666,3.12,0.53,10.3,Good,,,,
1049,6.1,0.17,0.29,1.1,0.041,32,92,0.99036,3.26,0.57,11.2,Good,,,,
344,6.2,0.15,0.46,1.6,0.039,38,123,0.039,3.38,0.51,9.7,Good,,,,
1945,6.8,0.26,0.24,7.8,0.052,54,214,0.9961,3.13,0.47,8.9,Disappointing,,,,
4498,6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,Good,,,,
3677,9.8,0.36,0.45,1.6,0.042,11,124,0.9944,2.93,0.46,10.8,Disappointing,,,,
4067,6.5,0.16,0.33,4.8,0.043,45,114,0.043,3.18,0.44,11.2,Good,,,,
2551,6.6,0.42,0.33,2.8,0.034,15,85,0.99,3.28,0.51,13.4,Good,,,,
4454,5.7,0.36,0.21,6.7,0.038,51,166,0.9941,3.29,0.63,10,Good,,,,
1932,7.3,0.42,0.38,6.8,0.045,29,122,0.9925,3.19,0.37,12.6,Good,,,,
2263,6.6,0.54,0.21,16.3,0.055,41,182,0.9986,3.35,0.54,10.4,Good,,,,
2600,6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,Disappointing,,,,
942,6.8,0.31,0.32,7.6,0.052,35,143,0.9959,3.14,0.38,9,Disappointing,,,,
1992,6.6,0.78,0.5,1.5,0.045,30,133,0.99104,3.25,0.48,11.7,Disappointing,,,,
403,6.1,0.28,0.27,8,0.048,41,162,0.99498,3.21,0.51,9.9,Disappointing,,,,
1237,6.8,0.27,0.12,1.3,0.04,87,168,0.00004,3.18,0.41,10,Disappointing,,,,
3973,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,Good,,,,
2174,6.6,0.25,0.41,7.4,0.043,29,151,0.9946,3.15,0.6,10.2,Good,,,,
4261,6.8,0.15,0.32,8.8,0.058,24,110,0.9972,3.4,0.4,8.8,Good,,,,
520,8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,Good,,,,
2008,6,0.22,0.33,12.2,0.033,25,97,0.99356,3.17,0.42,11.3,Good,,,,
3527,7.1,0.17,0.38,7.4,0.052,49,182,0.9958,3.35,0.52,9.6,Good,,,,
631,6.6,0.34,0.24,3.3,0.034,29,99,0.99031,3.1,0.4,12.3,Good,,,,
618,6.8,0.21,0.37,7,0.038,27,107,0.99206,2.98,0.82,11.5,Good,,,,
1829,8.1,0.25,0.38,3.8,0.051,18,129,0.9928,3.21,0.38,11.5,Good,,,,
2273,7.4,0.41,0.66,10.8,0.051,77,194,0.9976,3.05,0.46,8.7,Disappointing,,,,
3900,6.8,0.15,0.33,4.7,0.059,31,118,0.9956,3.43,0.39,9,Good,,,,
1683,6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,Disappointing,,,,
3058,6.9,0.19,0.35,13.5,0.038,49,118,0.99546,3,0.63,10.7,Good,,,,
3280,6.8,0.22,0.37,15.2,0.051,68,178,0.99935,3.4,0.85,9.3,Good,,,,
1537,7.2,0.21,0.31,10.5,0.035,36,122,0.99478,3.12,0.4,10.6,Good,,,,
22,6.1,0.28,0.27,4.7,0.03,56,140,0.99042,3.16,0.42,12.5,Good,,,,
1109,7,0.32,0.27,7.1,0.027,37,122,0.99165,3.15,0.6,12.6,Good,,,,
2493,6.9,0.28,0.41,1.7,0.05,10,136,0.00005,3.16,0.71,11.4,Good,,,,
970,7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,Good,,,,
2812,5.3,0.6,0.34,1.4,0.031,3,60,0.98854,3.27,0.38,13,Good,,,,
4484,6.3,0.28,0.47,11.2,0.04,61,183,0.99592,3.12,0.51,9.5,Good,,,,
2304,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,Disappointing,,,,
3760,6.7,0.24,0.36,8.4,0.042,42,123,0.99473,3.34,0.52,10.9,Good,,,,
1089,6.6,0.25,0.33,8.5,0.042,29,141,0.99546,3.28,0.6,10.4,Disappointing,,,,
2357,7.8,0.3,0.36,4.6,0.024,20,198,0.99222,3.06,0.66,11.9,Good,,,,
3918,7.4,0.27,0.28,1.8,0.04,45,121,0.99043,3.02,0.4,11.9,Disappointing,,,,
883,6.1,0.27,0.31,3.9,0.034,42,137,0.99218,3.24,0.46,10.9,Good,,,,
4643,7,0.46,0.39,6.2,0.039,46,163,0.9928,3.21,0.35,12.2,Good,,,,
53,6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,Good,,,,
362,6.4,0.19,0.35,10.2,0.043,40,106,0.99632,3.16,0.5,9.7,Good,,,,
3461,6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,Good,,,,
3064,6.8,0.22,0.24,4.9,0.092,30,123,0.9951,3.03,0.46,8.6,Good,,,,
1247,7.9,0.17,0.32,1.6,0.053,47,150,0.9948,3.29,0.76,9.6,Good,,,,
3018,5.4,0.18,0.24,4.8,0.041,30,113,0.99445,3.42,0.4,9.4,Good,,,,
3837,5.9,0.26,0.4,1.3,0.047,12,139,0.9945,3.45,0.53,10.4,Disappointing,,,,
2162,6.7,0.31,0.3,2.4,0.038,30,83,,3.09,0.36,12.8,Good,,,,
2586,6.8,0.24,0.4,1.8,0.047,34,105,0.99,3.13,0.49,12.8,Good,,,,
2044,5.7,0.16,0.32,1.2,0.036,7,89,0.99111,3.26,0.48,11,Disappointing,,,,
1771,6.6,0.16,0.34,1.1,0.037,41,115,0.9899,3.01,0.68,12,Good,,,,
2140,6.4,0.13,0.28,0.9,0.045,32,87,0.99175,3.47,0.52,11.2,Good,,,,
3849,7.1,0.32,0.32,11,0.038,16,66,0.9937,3.24,0.4,11.5,Disappointing,,,,
1496,6,0.34,0.32,3.8,0.044,13,116,0.99108,3.39,0.44,11.8,Good,,,,
968,6.1,0.43,0.35,9.1,0.059,83,249,0.9971,3.37,0.5,8.5,Disappointing,,,,
2889,6.8,0.33,0.3,2.1,0.047,35,147,0.9886,3.24,0.56,13.4,Good,,,,
1227,5.3,0,0.24,7.4,0.038,28,114,0.99313,3.38,0.51,11,Good,,,,
1099,6.3,0.23,0.21,5.1,0.035,29,142,0.9942,3.36,0.33,10.1,Good,,,,
4087,6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,Good,,,,
1723,6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,Good,,,,
382,6.9,0.24,0.23,7.1,0.041,20,97,0.99246,3.1,0.85,11.4,Good,,,,
3448,7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,Good,,,,
1179,7.6,0.17,0.45,11.2,0.054,56,137,0.054,3.15,0.47,10,Disappointing,,,,
4076,6.9,0.32,0.26,2.3,0.03,11,103,0.99106,3.06,0.42,11.1,Good,,,,
1379,6.4,0.26,0.24,6.4,0.04,27,124,0.9903,3.22,0.49,12.6,Good,,,,
13,6.3,0.3,0.29,2.1,0.048,33,142,0.98956,3.22,0.46,12.9,Good,,,,
4471,7.7,0.29,0.48,2.3,0.049,36,178,0.9931,3.17,0.64,10.6,Good,,,,
2143,7.7,0.28,0.33,6.7,0.037,32,155,0.9951,3.39,0.62,10.7,Good,,,,
633,8.1,0.24,0.38,4.3,0.044,49,172,0.044,3.37,0.74,10.8,Good,,,,
440,6.2,0.21,0.27,1.7,0.038,41,150,0.9933,3.49,0.71,10.5,Good,,,,
2618,6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,Disappointing,,,,
3055,8.5,0.19,0.48,1.1,0.026,23,58,0.99184,2.9,0.5,10.5,Good,,,,
2891,7.5,0.42,0.2,1.4,0.06,15,168,0.9944,3.06,0.4,9.4,Good,,,,
3184,7.3,0.3,0.22,6.4,0.056,44,168,0.9947,3.13,0.35,10.1,Good,,,,
3807,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,Disappointing,,,,
1605,6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,Disappointing,,,,
3964,6.3,0.26,0.25,7.8,0.058,44,166,0.9961,3.24,0.41,9,Disappointing,,,,
258,8,0.19,0.3,2,0.053,48,140,0.053,3.18,0.49,9.6,Good,,,,
1258,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,Good,,,,
2604,7.2,0.23,0.33,12.7,0.049,50,183,0.9987,3.41,0.4,9.8,Disappointing,,,,
4049,7.3,0.16,0.35,1.5,0.036,29,108,0.99342,3.27,0.51,10.2,Good,,,,
901,7.1,0.2,0.27,9.6,0.037,19,105,0.99444,3.04,0.37,10.5,Good,,,,
2156,7.1,0.16,0.36,10.7,0.044,20,90,0.9959,3.16,0.44,10.9,Good,,,,
249,6.8,0.2,0.25,6.2,0.052,22,106,0.9935,3.09,0.54,10.8,Disappointing,,,,
1217,7.1,0.19,0.28,3.6,0.033,16,78,0.033,2.91,0.78,11.4,Good,,,,
2691,6.9,0.29,0.32,5.8,0.04,16,112,0.00004,3.04,0.58,11.2,Disappointing,,,,
758,5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,Disappointing,,,,
3167,7.5,0.14,0.34,1.3,0.055,50,153,0.9945,3.29,0.8,9.6,Good,,,,
4241,6.6,0.43,0.24,11.9,0.04,54,159,0.99622,3.14,0.54,9.8,Good,,,,
2798,6.2,0.21,0.52,6.5,0.047,28,123,0.99418,3.22,0.49,9.9,Good,,,,
1381,6.9,0.25,0.24,1.8,0.053,6,121,0.053,3.23,0.7,11.4,Disappointing,,,,
1303,6.3,0.19,0.33,10.1,0.063,63,133,0.99561,2.86,0.41,9.1,Disappointing,,,,
1187,6.3,0.23,0.49,7.1,0.05,67,210,0.9951,3.23,0.34,9.5,Disappointing,,,,
2482,6.6,0,0.24,1.6,0.039,29,140,0.99304,3.35,0.61,10.4,Good,,,,
2239,7,0.15,0.3,13.3,0.049,46,120,0.99704,3.2,0.36,9.5,Good,,,,
3990,6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,Disappointing,,,,
3486,5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,Good,,,,
268,6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,Disappointing,,,,
3938,8.1,0.12,0.49,1.2,0.042,43,160,0.9934,3.13,0.48,9.7,Good,,,,
3734,6.2,0.47,0.19,8.3,0.029,24,142,0.029,3.22,0.45,12.3,Good,,,,
2714,7.2,0.29,0.4,7.6,0.024,56,177,0.9928,3.04,0.32,11.5,Good,,,,
1218,6.6,0.19,0.25,1.2,0.052,34,181,0.99352,3.3,0.42,9.4,Good,,,,
4172,6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,Disappointing,,,,
1280,6.6,0.26,0.27,11.8,0.048,28,112,0.99606,2.87,0.49,9.7,Good,,,,
3195,6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,Good,,,,
216,6.7,0.12,0.36,2.3,0.039,43,125,0.99229,3.07,0.67,10.1,Good,,,,
3358,6.6,0.18,0.28,3.3,0.044,18,91,0.044,3.42,0.64,10.8,Good,,,,
2535,6.4,0.33,0.24,9.8,0.041,29,109,0.9956,3.29,0.47,10.1,Good,,,,
3795,9,0.55,0.3,8.1,0.026,14,71,0.026,2.94,0.36,11.8,Disappointing,,,,
2256,5.3,0.21,0.29,0.7,0.028,11,66,0.99215,3.3,0.4,9.8,Disappointing,,,,
3021,6.9,0.3,0.36,0.9,0.037,40,156,0.98968,3.08,0.36,12.1,Good,,,,
1084,6.2,0.24,0.27,16.8,0.04,48,129,0.99691,3.23,0.38,10.5,Good,,,,
4298,7.2,0.43,0.24,6.7,0.058,40,163,0.058,3.2,0.41,9.9,Disappointing,,,,
1092,6.1,0.41,0,1.6,0.063,36,87,0.9914,3.27,0.67,10.8,Good,,,,
2207,6.9,0.2,0.41,1.1,0.06,36,104,0.99317,2.99,0.39,9.2,Disappointing,,,,
3233,,0.24,0.3,1.3,0.03,25,98,0.98968,3.37,0.43,12.4,Good,,,,
